model.rxnNames	ecST6512_avg	ecST6512_std	ecOKYL029_avg	ecOKYL029_std	ecJFYL07_avg	ecJFYL07_std	ecJFYL14_avg	ecJFYL14_std	ecJFYL18_avg	ecJFYL18_std
NADH kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NADH kinase mitochondrial	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NADH:ubiquinone oxidoreductase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
NAPRtase	0.00000145	0.00004224	0.00000241	0.00006027	0.00000087	0.00003071	0.00000115	0.00004059	0.00000157	0.00004975
NAPRtase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinamidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinamide N-methyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinamide-nucleotide adenylyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinamide-nucleotide adenylyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinate-nucleotide adenylyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinate-nucleotide diphosphorylase (carboxylating)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nicotinate-nucleotide diphosphorylase (carboxylating)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nucleoside diphosphatase	0.00025082	0.00532286	0.00025399	0.00552432	0.00029700	0.00566517	0.00051797	0.01227136	0.00044150	0.00807388
nucleoside diphosphatase	0.00036069	0.00659899	0.00076624	0.01004910	0.00040011	0.00687483	0.00188550	0.02477596	0.00057700	0.00935106
nucleoside diphosphatase	0.00034551	0.00653010	0.00016090	0.00464481	0.00013040	0.00381763	0.00084543	0.01656028	0.00024238	0.00588352
nucleoside diphosphatase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nucleoside diphosphatase	0.00000216	0.00007712	0.00000039	0.00002746	0.00000055	0.00003903	0.00000335	0.00010434	0.00000341	0.00009912
nucleoside diphosphatase	0.00006460	0.00102452	0.00010126	0.00160198	0.00007192	0.00096357	0.00011203	0.00122328	0.00009022	0.00126839
nucleoside diphosphate kinase	0.00914085	0.00839364	0.00878803	0.01045093	0.01093780	0.00840758	0.01643612	0.02398178	0.01330972	0.01035482
nucleoside diphosphate kinase	0.00034359	0.00612068	0.00040108	0.00692779	0.00016019	0.00423844	0.00098961	0.01759595	0.00044253	0.00776068
nucleoside diphosphate kinase	0.00017687	0.00422696	0.00014386	0.00335440	0.00001762	0.00026255	0.00001566	0.00027703	0.00001348	0.00022508
nucleoside diphosphate kinase	0.00038286	0.00609442	0.00035253	0.00600303	0.00007331	0.00266361	0.00034566	0.00884852	0.00024045	0.00537100
nucleoside diphosphate kinase	0.00038797	0.00657470	0.00024730	0.00531001	0.00016795	0.00447160	0.00035293	0.00938648	0.00020942	0.00556919
nucleoside diphosphate kinase	0.03301955	0.00876252	0.02951023	0.01051732	0.02218184	0.00679073	0.03130900	0.01866498	0.02703939	0.00885831
nucleoside diphosphate kinase	0.00041044	0.00727094	0.00014134	0.00454992	0.00018568	0.00483906	0.00061134	0.01403333	0.00038106	0.00768760
nucleoside diphosphate kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nucleoside diphosphate kinase	-0.00016926	0.00481890	-0.00010491	0.00509186	-0.00055132	0.00066097	-0.00001195	0.00092898	-0.00030190	0.00112402
nucleoside triphosphatase	0.00018797	0.00422991	0.00021101	0.00467812	0.00023374	0.00500233	0.00079192	0.01513793	0.00027149	0.00610764
nucleoside triphosphatase	0.00016999	0.00455784	0.00032272	0.00642217	0.00033422	0.00620408	0.00073691	0.01522231	0.00040804	0.00761780
nucleoside triphosphatase	0.00000000	0.00000000	0.00000169	0.00005981	0.00000153	0.00005469	0.00000277	0.00008754	0.00000171	0.00006105
nucleoside triphosphatase	0.00032775	0.00622231	0.00010744	0.00380076	0.00019317	0.00482806	0.00062448	0.01402403	0.00039127	0.00767440
nucleoside-diphosphatase (GDP), Golgi	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
nucleoside-diphosphate kinase (ATP:UDP)	0.17308560	0.00704535	0.15322660	0.00903324	0.11663876	0.00752646	0.16104348	0.01644696	0.14114580	0.00936041
O-acetylhomoserine (thiol)-lyase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
O-acetylhomoserine (thiol)-lyase	0.00432717	0.00029035	0.00381222	0.00026824	0.00290611	0.00019849	0.00398423	0.00036153	0.00351297	0.00022972
O-succinylhomoserine lyase (L-cysteine)	0.00000000	0.00000000	0.00000000	0.00000000	-0.00000000	0.00000000	-0.00000000	0.00000000	-0.00000000	0.00000000
ornithine carbamoyltransferase	0.01144411	0.00024407	0.01017576	0.00084383	0.00769566	0.00025287	0.01060094	0.00029792	0.00929745	0.00024484
ornithine decarboxylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ornithine transacetylase	0.01228569	0.00109836	0.01039074	0.00166622	0.00769336	0.00032140	0.01066007	0.00079826	0.01178943	0.00269984
ornithine transaminase	0.00086609	0.00112559	0.00031416	0.00166456	0.00002600	0.00030420	0.00009208	0.00079346	0.00251852	0.00266243
orotate phosphoribosyltransferase	-0.01249298	0.00011835	-0.01102372	0.00009387	-0.00838805	0.00010267	-0.01156133	0.00009951	-0.01014233	0.00010836
orotidine-5'-phosphate decarboxylase	0.01249298	0.00011835	0.01102372	0.00009387	0.00838805	0.00010267	0.01156133	0.00009951	0.01014233	0.00010836
oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase)	0.36635962	0.00754524	0.41439176	0.01029764	0.29413600	0.00449207	0.22279754	0.02071152	0.43040099	0.00825427
oxoglutarate dehydrogenase (lipoamide)	0.36635962	0.00754524	0.41439176	0.01029764	0.29413600	0.00449207	0.22279754	0.02071152	0.43040099	0.00825427
pantetheine-phosphate adenylyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pantothenate kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pantothenate synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
peroxisomal acyl-CoA thioesterase	0.00001432	0.00023184	0.00000554	0.00013071	0.00001085	0.00019234	0.00000841	0.00021068	0.00002096	0.00025829
peroxisomal acyl-CoA thioesterase	0.00002421	0.00033823	0.00003553	0.00045840	0.00001726	0.00021119	0.00005196	0.00055162	0.00002816	0.00033478
peroxisomal acyl-CoA thioesterase	0.00014981	0.00065318	0.00006652	0.00051000	0.00012465	0.00052093	0.00018804	0.00086728	0.00014483	0.00064465
peroxisomal acyl-CoA thioesterase	0.00007616	0.00045505	0.00005139	0.00050709	0.00003417	0.00034001	0.00006934	0.00065589	0.00006832	0.00050457
peroxisomal acyl-CoA thioesterase	0.00004148	0.00038103	0.00006825	0.00050521	0.00006935	0.00031944	0.00017656	0.00070903	0.00008120	0.00047206
peroxisomal acyl-CoA thioesterase	0.00000528	0.00014093	0.00000316	0.00009980	0.00001103	0.00019324	0.00000542	0.00017119	0.00001101	0.00018940
phenylalanine transaminase	-0.08064573	0.02263858	-0.06556254	0.01721657	-0.06441595	0.02540200	-0.07143449	0.01383532	-0.05871669	0.02511153
phenylalanyl-tRNA synthetase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phenylalanyl-tRNA synthetase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phenylpyruvate decarboxylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phopshoribosylaminoimidazole synthetase	0.01147224	0.00033351	0.01010602	0.00019851	0.00768183	0.00011640	0.01058295	0.00012634	0.00937527	0.00035843
phosphatidylserine decarboxylase	0.00220715	0.00012288	0.00194875	0.00009703	0.00217980	0.00011020	0.00299784	0.00020544	0.00263409	0.00014721
phosphatidylserine decarboxylase	0.00000311	0.00008301	0.00000274	0.00007327	0.00000397	0.00009353	0.00000667	0.00014208	0.00000535	0.00011945
phosphatidylserine decarboxylase	0.00000354	0.00008855	0.00000195	0.00006149	0.00000133	0.00005420	0.00000724	0.00014755	0.00000265	0.00008387
phosphoacetylglucosamine mutase	0.07897678	0.00074817	0.06968854	0.00059343	0.05302667	0.00064906	0.07308717	0.00062904	0.06411667	0.00068499
phosphoadenylyl-sulfate reductase (thioredoxin)	0.00435320	0.00004124	0.00384123	0.00003271	0.00292283	0.00003578	0.00402856	0.00003467	0.00353411	0.00003776
phosphoenolpyruvate carboxykinase	0.00006277	0.00198408	0.00008050	0.00255727	0.00025947	0.00491389	0.00006878	0.00161181	0.00016808	0.00348901
phosphoethanolamine cytidyltransferase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphofructokinase	0.61542123	0.02413155	0.68541388	0.00764750	0.71440837	0.02793597	0.25690015	0.04349984	0.55156237	0.04107121
phosphofructokinase (s7p)	0.00202008	0.02389249	0.00065541	0.00689228	0.00285494	0.02685709	0.15633129	0.03894693	0.06946068	0.03822837
phosphoglucomutase	0.08648092	0.00116626	0.07630904	0.00100759	0.05809599	0.00117761	0.08011072	0.00182081	0.07023476	0.00128229
phosphogluconate dehydrogenase	0.49638222	0.00729501	0.37606930	0.01605714	0.40759991	0.01131718	1.16334087	0.03698702	0.62271217	0.02637880
phosphoglucosamine mutase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphoglycerate dehydrogenase	0.12985907	0.02072229	0.05865420	0.00478751	0.04706883	0.00692833	0.07476862	0.00224240	0.06253099	0.02656527
phosphoglycerate kinase	1.38459305	0.00560937	1.48027790	0.00654010	1.55620247	0.01389228	1.19698538	0.01178815	1.43162098	0.01063172
phosphoglycerate mutase	1.25473399	0.01844522	1.42162370	0.00896999	1.50913364	0.01608339	1.12221676	0.01055334	1.36908999	0.02996171
phosphomannomutase	-0.02145040	0.00020321	-0.01892768	0.00016118	-0.01440225	0.00017629	-0.01985076	0.00017085	-0.01741434	0.00018605
phosphomethylpyrimidine kinase	0.00001718	0.00022542	0.00001292	0.00019493	0.00001408	0.00019475	0.00002840	0.00038581	0.00001822	0.00026234
phosphomevalonate kinase	0.01177667	0.00011156	0.01039165	0.00008849	0.01162392	0.00014228	0.01602136	0.00013789	0.01405495	0.00015016
phosphopantothenate-cysteine ligase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphopantothenoylcysteine decarboxylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphopentomutase	0.00025107	0.00376375	0.00016081	0.00402547	0.00027466	0.00461739	-0.00002118	0.00820418	0.00048929	0.00507849
phosphoribosyl amino imidazolesuccinocarbozamide synthetase	0.01147224	0.00033351	0.01010602	0.00019851	0.00768183	0.00011640	0.01058295	0.00012634	0.00937527	0.00035843
phosphoribosyl-AMP cyclohydrolase	0.00490044	0.00004642	0.00432411	0.00003682	0.00329026	0.00004027	0.00453500	0.00003903	0.00397838	0.00004250
phosphoribosyl-ATP pyrophosphatase	0.00490044	0.00004642	0.00432411	0.00003682	0.00329026	0.00004027	0.00453500	0.00003903	0.00397838	0.00004250
phosphoribosylaminoimidazole-carboxylase	0.01147224	0.00033351	0.01010602	0.00019851	0.00768183	0.00011640	0.01058295	0.00012634	0.00937527	0.00035843
phosphoribosylaminoimidazolecarboxamide formyltransferase	0.01637269	0.00035192	0.01443014	0.00021818	0.01097209	0.00014996	0.01511795	0.00015680	0.01335365	0.00037053
phosphoribosylanthranilate isomerase	0.00959053	0.00346905	0.00433081	0.00103669	0.00587602	0.00243405	0.00589438	0.00092660	0.00035927	0.00091680
phosphoribosylglycinamidine synthetase	0.01147224	0.00033351	0.01010602	0.00019851	0.00768183	0.00011640	0.01058295	0.00012634	0.00937527	0.00035843
phosphoribosylpyrophosphate amidotransferase	0.01147224	0.00033351	0.01010602	0.00019851	0.00768183	0.00011640	0.01058295	0.00012634	0.00937527	0.00035843
phosphoribosylpyrophosphate synthetase	0.03884180	0.00440946	0.03011665	0.00296817	0.02568215	0.00427489	0.03317359	0.00510901	0.02446425	0.00443210
phosphoserine phosphatase (L-serine)	0.12985907	0.02072229	0.05865420	0.00478751	0.04706883	0.00692833	0.07476862	0.00224240	0.06253099	0.02656527
phosphoserine transaminase	0.12985907	0.02072229	0.05865420	0.00478751	0.04706883	0.00692833	0.07476862	0.00224240	0.06253099	0.02656527
phytoceramidase	0.00036001	0.00857040	0.00029251	0.00753951	0.00035350	0.00834013	0.00047354	0.01093341	0.00044767	0.01001118
phytoceramidase	0.00034047	0.00851034	0.00023049	0.00661097	0.00032195	0.00804556	0.00069389	0.01360018	0.00022990	0.00691829
Phytosphingosine phosphate lyase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phytosphingosine synthesis	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
phosphatidylinositol 3-kinase	0.00000158	0.00002006	0.00000156	0.00001833	0.00000179	0.00002283	0.00000623	0.00007108	0.00000316	0.00003616
polyamine oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
porphobilinogen synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
poylamine oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
poylamine oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
prephenate dehydratase	0.00750978	0.00007114	0.00662657	0.00005643	0.00504222	0.00006172	0.00694975	0.00005981	0.00609675	0.00006513
prephenate dehydrogenase (NADP)	0.00375457	0.00003557	0.00331301	0.00002821	0.00252090	0.00003086	0.00347458	0.00002990	0.00304812	0.00003256
proline oxidase (NAD)	0.00321932	0.01523785	0.00041169	0.00403003	0.02052815	0.02766623	0.00365544	0.01873398	0.00749789	0.01739875
prolyl-tRNA synthetase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
protoporphyrinogen oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
purine-nucleoside phosphorylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
purine-nucleoside phosphorylase (adenosine)	0.00009737	0.00176493	0.00005751	0.00142587	0.00016709	0.00225720	0.00017648	0.00259676	0.00009356	0.00155066
purine-nucleoside phosphorylase (adenosine)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
purine-nucleoside phosphorylase (deoxyadenosine)	0.00001876	0.00016268	0.00001842	0.00015347	0.00000969	0.00010343	0.00001297	0.00014794	0.00001357	0.00013543
purine-nucleoside phosphorylase (deoxyguanosine)	0.00002258	0.00020350	0.00001864	0.00017001	0.00001763	0.00014823	0.00001784	0.00017380	0.00001901	0.00016471
purine-nucleoside phosphorylase (deoxyinosine)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
guanosine phosphorylase	0.00000914	0.00187774	-0.00001426	0.00206414	0.00000171	0.00199394	0.00003263	0.00363927	0.00012235	0.00294092
guanosine phosphorylase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
inosine phosphorylase	0.00000247	0.00005271	0.00000234	0.00004987	0.00000295	0.00006582	0.00000286	0.00007645	0.00000306	0.00007198
purine-nucleoside phosphorylase (xanthosine)	0.00006987	0.00059455	0.00005334	0.00050862	0.00002498	0.00024081	0.00002682	0.00027721	0.00011585	0.00048561
pyridoxal oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pyridoxamine 5'-phosphate oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pyridoxine 5'-phosphate oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pyridoxine oxidase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pyrroline-5-carboxylate reductase	0.02198854	0.01525347	0.01697351	0.00403402	0.03313020	0.02771124	0.02102497	0.01872570	0.02273553	0.01739847
pyruvate carboxylase	0.27453716	0.01255319	0.37214354	0.01656885	0.51505773	0.03562176	0.29368389	0.02202554	0.36957390	0.02669613
pyruvate decarboxylase	0.01422658	0.00202307	0.07163252	0.00400680	0.00965665	0.00118838	0.01152880	0.00193916	0.00334226	0.00145346
pyruvate decarboxylase (acetoin-forming)	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
pyruvate dehydrogenase	0.87513853	0.02024623	0.89825089	0.01288215	0.99958324	0.01586162	0.73842525	0.02898163	0.90476198	0.02196218
pyruvate kinase	1.23187624	0.01825616	1.40147931	0.00945157	1.49400380	0.01695409	1.10107430	0.01046807	1.35065024	0.02991218
quinone oxidoreductase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
reduced glutathione via ABC system	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
riboflavin kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
riboflavin kinase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
riboflavin synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
riboflavin synthase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ribokinase	0.00015649	0.00269007	0.00016928	0.00301641	0.00017443	0.00298452	0.00054235	0.00712387	0.00017048	0.00317488
ribonucleoside-triphosphate reductase (ATP)	0.00083180	0.00012292	0.00073773	0.00010072	0.00055907	0.00009429	0.00077491	0.00010526	0.00068158	0.00010333
ribonucleoside-triphosphate reductase (CTP)	0.00000531	0.00009284	0.00000402	0.00007099	0.00000383	0.00005985	0.00000369	0.00007357	0.00000555	0.00008165
ribonucleoside-triphosphate reductase (GTP)	0.00000309	0.00006834	0.00000216	0.00004785	0.00000341	0.00005339	0.00000302	0.00008297	0.00000426	0.00008001
ribonucleoside-triphosphate reductase (UTP)	0.00083501	0.00031572	0.00079328	0.00019707	0.00060394	0.00014535	0.00082854	0.00021610	0.00074148	0.00019209
ribonucleotide reductase	0.00010281	0.00019826	0.00008883	0.00018216	0.00006554	0.00014163	0.00008562	0.00017097	0.00007553	0.00015707
ribonucleotide reductase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ribonucleotide reductase	0.00093963	0.00019717	0.00082421	0.00016546	0.00062211	0.00013803	0.00086063	0.00020025	0.00074207	0.00018188
ribonucleotide reductase	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
