YALI0;YALI1
YALI0C12918g;YALI1_C18011g
YALI0C12947g;YALI1_C18073g
;YALI1_C18082g
YALI0C12980g;YALI1_C18099g
;YALI1_C18100g
;YALI1_C18161g
YALI0C13002g;YALI1_C18162g
YALI0C13024g;YALI1_C18209g
YALI0C13046r;YALI1_C18235r
YALI0C13090g;YALI1_C18258g
YALI0C13112g;YALI1_C18268g
YALI0C13134r;YALI1_C18287r
;YALI1_C18365g
;YALI1_C18378g
;YALI1_C18380g
;YALI1_C18383g
;YALI1_C18391g
YALI0C13178g;YALI1_C18396g
;YALI1_C18431g
;YALI1_C18435g
YALI0C13200r;YALI1_C18439r
;YALI1_C18458r
YALI0C13244g;YALI1_C18478g
YALI0C13266r;YALI1_C18525r
YALI0C13310g;YALI1_C18541g
;YALI1_C18580g
YALI0C13332g;YALI1_C18584g
YALI0C13354g;YALI1_C18590g
YALI0C13376r;YALI1_C18609r
;YALI1_C18621g
YALI0C13420g;YALI1_C18668g
;YALI1_C18672g
;YALI1_C18699g
;YALI1_C18713g
;YALI1_C18726g
;YALI1_C18730g
YALI0C13442g;YALI1_C18750g
;YALI1_C18757g
YALI0C13508g;YALI1_C18771g
;YALI1_C18787g
;YALI1_C18791g
YALI0C13530g;YALI1_C18806g
YALI0C13552g;YALI1_C18837g
YALI0C13574g;YALI1_C18872g
;YALI1_C18878g
YALI0C13596g;YALI1_C18892g
YALI0C13618g;YALI1_C18901g
YALI0C13640r;YALI1_C18927r
YALI0C13684r;YALI1_C18928r
;YALI1_C18932t
;YALI1_C18948t
YALI0C13706g;YALI1_C19005g
YALI0C13717r;YALI1_C19049r
;YALI1_C19058g
;YALI1_C19072g
;YALI1_C19105g
YALI0C13728g;YALI1_C19123g
YALI0C13750g;YALI1_C19151g
;YALI1_C19166g
;YALI1_C19181g
YALI0C13772r;YALI1_C19279r
YALI0C13794g;YALI1_C19316g
;YALI1_C19335g
YALI0C13816g;YALI1_C19348g
;YALI1_C19369g
;YALI1_C19376g
;YALI1_C19395g
;YALI1_C19417g
;YALI1_C19422g
;YALI1_C19450g
YALI0C13838g;YALI1_C19464g
YALI0C13860g;YALI1_C19500g
YALI0C13882g;YALI1_C19510g
YALI0C13904g;YALI1_C19529g
YALI0C13926g;YALI1_C19636g
YALI0C13948g;YALI1_C19681g
YALI0C13970g;YALI1_C19735g
YALI0C13992g;YALI1_C19775g
YALI0C14014g;YALI1_C19794g
YALI0C14036g;YALI1_C19814g
;YALI1_C19826g
;YALI1_C19833g
YALI0C14058g;YALI1_C19840g
YALI0C14080r;YALI1_C19857r
YALI0C14124g;YALI1_C19866g
YALI0C14146g;YALI1_C19872g
;YALI1_C19885g
YALI0C14168g;YALI1_C19898g
;YALI1_C19909g
;YALI1_C19912g
;YALI1_C19921g
YALI0C14190g;YALI1_C19943g
YALI0C14212r;YALI1_C19968r
;YALI1_C19976g
YALI0C14256g;YALI1_C19981g
YALI0C14278r;YALI1_C20007r
YALI0C14322g;YALI1_C20023g
;YALI1_C20032g
YALI0C14344g;YALI1_C20054g
YALI0C14366r;YALI1_C20061r
YALI0C14388g;YALI1_C20078g
;YALI1_C20085g
YALI0C14410g;YALI1_C20097g
YALI0C14432g;YALI1_C20140g
YALI0C14476g;YALI1_C20180g
YALI0C14498g;YALI1_C20198g
YALI0C14520g;YALI1_C20224g
YALI0C14542g;YALI1_C20255g
YALI0C14564g;YALI1_C20270g
;YALI1_C20299g
YALI0C14586g;YALI1_C20314g
YALI0C14608g;YALI1_C20329g
;YALI1_C20347g
YALI0C14630g;YALI1_C20364g
YALI0C14652g;YALI1_C20396g
YALI0C14674g;YALI1_C20417g
YALI0C14696g;YALI1_C20429g
YALI0C14718g;YALI1_C20452g
;YALI1_C20463g
YALI0C14740g;YALI1_C20488g
YALI0C14762g;YALI1_C20550g
;YALI1_C20554g
YALI0C14784g;YALI1_C20559g
;YALI1_C20592g
YALI0C14806g;YALI1_C20597g
YALI0C14828g;YALI1_C20646g
YALI0C03487g;YALI1_C20664t
YALI0C03498g:2;YALI1_C20685t
YALI0C14850r;YALI1_C20740r
YALI0C14872g;YALI1_C20793g
YALI0C14894g;YALI1_C20853g
YALI0C14938g;YALI1_C20901g
YALI0C14960g;YALI1_C20953g
;YALI1_C20964g
;YALI1_C20983t
;YALI1_C21040g
YALI0C14982r;YALI1_C21064r
YALI0C15004g;YALI1_C21083g
YALI0C15026g;YALI1_C21171g
YALI0C15048g;YALI1_C21234g
YALI0C15070g;YALI1_C21241g
;YALI1_C21272g
YALI0C15092g;YALI1_C21298g
YALI0C15114g;YALI1_C21353g
YALI0C15136g;YALI1_C21401g
YALI0C15202g;YALI1_C21448g
YALI0C15224g;YALI1_C21487g
YALI0C15230g;YALI1_C21497g
YALI0C15237g;YALI1_C21513g
;YALI1_C21516g
YALI0C15246g;YALI1_C21544g
YALI0C15268g;YALI1_C21578g
YALI0C15290g;YALI1_C21603g
YALI0C15304g;YALI1_C21626g
YALI0C15323g;YALI1_C21634g
YALI0C15334g;YALI1_C21639g
YALI0C15345g;YALI1_C21664g
YALI0C15356g;YALI1_C21682g
YALI0C15378g;YALI1_C21722g
;YALI1_C21732g
YALI0C15400g;YALI1_C21755g
YALI0C15422g;YALI1_C21789g
;YALI1_C21858t
;YALI1_C21880t
YALI0C15444g;YALI1_C21891g
YALI0C15466g;YALI1_C21924g
YALI0C15488g;YALI1_C21946g
YALI0C15532g;YALI1_C22019g
YALI0C15554g;YALI1_C22186g
;YALI1_C22260g
;YALI1_C22278g
;YALI1_C22282g
;YALI1_C22311g
YALI0C15576g;YALI1_C22322g
;YALI1_C22481g
YALI0C15609g;YALI1_C22541g
YALI0C15631r;YALI1_C22546r
;YALI1_C22556g
YALI0C15653g;YALI1_C22592g
YALI0C15675r;YALI1_C22613r
YALI0C15719g;YALI1_C22627g
YALI0C15741g;YALI1_C22632g
YALI0C15785g;YALI1_C22710g
YALI0C15807g;YALI1_C22751g
YALI0C15829g;YALI1_C22816g
YALI0C15851g;YALI1_C22835g
YALI0C15873g;YALI1_C22857g
;YALI1_C22876g
;YALI1_C22878g
YALI0C15895g;YALI1_C22922g
;YALI1_C22937g
YALI0C15917g;YALI1_C22944g
YALI0C15939g;YALI1_C22986g
YALI0C15961r;YALI1_C23016r
;YALI1_C23021g
;YALI1_C23028g
YALI0C16005g;YALI1_C23040g
YALI0C16027g;YALI1_C23050g
YALI0C16049g;YALI1_C23075g
YALI0C16093g;YALI1_C23089g
YALI0C16126g;YALI1_C23120g
YALI0C16148g;YALI1_C23150g
YALI0C16181g;YALI1_C23175g
YALI0C16203g;YALI1_C23193g
YALI0C16225g;YALI1_C23217g
YALI0C16247g;YALI1_C23254g
YALI0C16269g;YALI1_C23301g
YALI0C16291g;YALI1_C23323g
YALI0C16346g;YALI1_C23359g
YALI0C16368g;YALI1_C23415g
;YALI1_C23427g
YALI0C16390g;YALI1_C23472g
YALI0C16412g;YALI1_C23504g
YALI0C16434g;YALI1_C23511g
YALI0C16456g;YALI1_C23526g
YALI0C16478g;YALI1_C23548g
YALI0C16500g;YALI1_C23563g
YALI0C16522g;YALI1_C23601g
YALI0C16544g;YALI1_C23653g
YALI0C16566g;YALI1_C23707g
YALI0C16599g;YALI1_C23723g
YALI0C16621g;YALI1_C23738g
YALI0C16643g;YALI1_C23755g
YALI0C16665g;YALI1_C23818g
YALI0C16687g;YALI1_C23826g
YALI0C16709g;YALI1_C23873g
YALI0C16731g;YALI1_C23881g
YALI0C16753g;YALI1_C23902g
YALI0C16775g;YALI1_C23926g
YALI0C16797g;YALI1_C23948g
;YALI1_C23950g
YALI0C16819g;YALI1_C23989g
YALI0C16841g;YALI1_C24016g
YALI0C16863g;YALI1_C24081g
YALI0C16885g;YALI1_C24124g
YALI0C16907g;YALI1_C24165g
;YALI1_C24183g
;YALI1_C24198g
YALI0C16929g;YALI1_C24200g
;YALI1_C24222g
;YALI1_C24231g
YALI0C16951g;YALI1_C24262g
YALI0C16973g;YALI1_C24303g
YALI0C16995g;YALI1_C24367g
YALI0C17017g;YALI1_C24400g
YALI0C17039g;YALI1_C24419g
YALI0C17061g;YALI1_C24434g
YALI0C17083g;YALI1_C24460g
YALI0C17105g;YALI1_C24488g
YALI0C17127r;YALI1_C24507r
YALI0C17149r;YALI1_C24509r
YALI0C17193g;YALI1_C24526g
;YALI1_C24531g
YALI0C17215g;YALI1_C24533g
YALI0C17237g;YALI1_C24567g
;YALI1_C24589g
YALI0C17259r;YALI1_C24597r
YALI0C17281g;YALI1_C24611g
YALI0C17303g;YALI1_C24647g
YALI0C17325g;YALI1_C24660g
YALI0C17347g;YALI1_C24707g
YALI0C17369g;YALI1_C24730g
YALI0C17391g;YALI1_C24755g
YALI0C17413g;YALI1_C24767g
YALI0C17457r;YALI1_C24782r
YALI0C17501g;YALI1_C24806g
YALI0C17523t;YALI1_C24814t
YALI0C17545g;YALI1_C24850g
YALI0C17567g;YALI1_C24891g
YALI0C17589g;YALI1_C24927g
YALI0C17611r;YALI1_C24936r
YALI0C17622r;YALI1_C24937r
YALI0C17633g;YALI1_C24942g
YALI0C17655g;YALI1_C24951g
YALI0C17677r;YALI1_C24973r
YALI0C17699r;YALI1_C24978r
YALI0C17721r;YALI1_C24984r
YALI0C17743r;YALI1_C24992r
YALI0C17787r;YALI1_C25003r
YALI0C17831g;YALI1_C25029g
YALI0C17853g;YALI1_C25032g
YALI0C17875g;YALI1_C25053g
YALI0C17897g;YALI1_C25069g
YALI0C17919g;YALI1_C25080g
;YALI1_C25083g
YALI0C17941g;YALI1_C25093g
YALI0C17963g;YALI1_C25128g
YALI0C17985r;YALI1_C25149r
YALI0C18029g;YALI1_C25171g
YALI0C18051g;YALI1_C25190g
YALI0C18073g;YALI1_C25244g
YALI0C18095g;YALI1_C25257g
YALI0C18117g;YALI1_C25288g
YALI0C18139g;YALI1_C25301g
YALI0C18161g;YALI1_C25307g
YALI0C18183g;YALI1_C25336g
YALI0C18205g;YALI1_C25352g
YALI0C18227g;YALI1_C25367g
YALI0C18249g;YALI1_C25377g
YALI0C18263g;YALI1_C25391g
YALI0C18293g;YALI1_C25452g
YALI0C18315g;YALI1_C25512g
;YALI1_C25513g
;YALI1_C25515g
YALI0C18359g;YALI1_C25560g
YALI0C18381g;YALI1_C25576g
YALI0C18403g;YALI1_C25581g
YALI0C18425g;YALI1_C25598g
YALI0C18447g;YALI1_C25621g
YALI0C18469g;YALI1_C25629g
YALI0C18475g;YALI1_C25665g
YALI0C18481g;YALI1_C25674g
YALI0C18491g;YALI1_C25703g
;YALI1_C25742g
;YALI1_C25747g
YALI0C18513g;YALI1_C25758g
YALI0C18535g;YALI1_C25782g
YALI0C18557g;YALI1_C25789g
;YALI1_C25816r
YALI0C18579r;YALI1_C25817r
YALI0C18623g;YALI1_C25829g
YALI0C18645g;YALI1_C25877g
YALI0C18667g;YALI1_C25937g
YALI0C18689g;YALI1_C25979g
YALI0C18711g;YALI1_C25990g
YALI0C18733g;YALI1_C25998g
YALI0C18755g;YALI1_C26017g
YALI0C18777g;YALI1_C26027g
YALI0C18799g;YALI1_C26036g
YALI0C18821g;YALI1_C26051g
YALI0C18832r;YALI1_C26082r
YALI0C18843r;YALI1_C26090r
YALI0C18887r;YALI1_C26096r
YALI0C18931r;YALI1_C26098r
YALI0C18975g;YALI1_C26106g
YALI0C18997g;YALI1_C26138g
YALI0C19019g;YALI1_C26146g
;YALI1_C26161g
YALI0C19041g;YALI1_C26167g
;YALI1_C26209g
;YALI1_C26215g
YALI0C19063g;YALI1_C26222g
YALI0C19085g;YALI1_C26276g
;YALI1_C26318g
YALI0C19096g;YALI1_C26332g
YALI0C19107g;YALI1_C26377g
YALI0C19129g;YALI1_C26408g
YALI0C19151g;YALI1_C26501g
;YALI1_C26533g
YALI0C19173r;YALI1_C26543r
YALI0C19195g;YALI1_C26544g
;YALI1_C26566g
YALI0C19217g;YALI1_C26580g
YALI0C19239g;YALI1_C26597g
YALI0C19261g;YALI1_C26616g
;YALI1_C26621g
YALI0C19283g;YALI1_C26628g
YALI0C19305g;YALI1_C26682t
YALI0C19316g;YALI1_C26703t
YALI0C19338g;YALI1_C26726g
YALI0C19360g;YALI1_C26745g
YALI0C19382g;YALI1_C26764g
YALI0C19404g;YALI1_C26777g
YALI0C19426g;YALI1_C26794g
YALI0C19448g;YALI1_C26837g
YALI0C19470r;YALI1_C26847r
YALI0C19514r;YALI1_C26849r
YALI0C19536r;YALI1_C26856r
YALI0C19558g;YALI1_C26873g
YALI0C19580g;YALI1_C26890g
YALI0C19602g;YALI1_C26915g
YALI0C19624g;YALI1_C26939g
YALI0C19646g;YALI1_C26959g
YALI0C19668g;YALI1_C26975g
YALI0C19682g;YALI1_C27012g
YALI0C19690g;YALI1_C27019g
YALI0C19712g;YALI1_C27061g
YALI0C19734g;YALI1_C27073g
YALI0C19756g;YALI1_C27101g
YALI0C19778g;YALI1_C27109g
YALI0C19800g;YALI1_C27141g
YALI0C19822g;YALI1_C27182g
YALI0C19844g;YALI1_C27207g
YALI0C19866g;YALI1_C27229g
YALI0C19888g;YALI1_C27286t
;YALI1_C27308t
YALI0C19338g:2;YALI1_C27330g
YALI0C19360g:2;YALI1_C27350g
YALI0C19382g:2;YALI1_C27369g
YALI0C19404g:2;YALI1_C27382g
YALI0C19426g:2;YALI1_C27398g
YALI0C19448g:2;YALI1_C27442g
;YALI1_C27452r
;YALI1_C27453r
YALI0C19536r:2;YALI1_C27461r
YALI0C19558g:2;YALI1_C27476g
YALI0C19580g:2;YALI1_C27494g
YALI0C19602g:2;YALI1_C27519g
YALI0C19624g:2;YALI1_C27543g
YALI0C19646g:2;YALI1_C27563g
YALI0C19668g:2;YALI1_C27579g
YALI0C19682g:2;YALI1_C27616g
YALI0C19690g:2;YALI1_C27624g
YALI0C19712g:2;YALI1_C27665g
YALI0C19734g:2;YALI1_C27678g
YALI0C19756g:2;YALI1_C27706g
YALI0C19778g:2;YALI1_C27713g
YALI0C19800g:2;YALI1_C27746g
YALI0C19822g:2;YALI1_C27786g
YALI0C19844g:2;YALI1_C27812g
YALI0C19866g:2;YALI1_C27834g
YALI0C19888g:2;YALI1_C27891t
YALI0C19899g;YALI1_C27912t
YALI0C19943g;YALI1_C27922g
YALI0C19965g;YALI1_C27933g
YALI0C19987g;YALI1_C27958g
YALI0C20009r;YALI1_C27976r
YALI0C20053g;YALI1_C27996g
YALI0C20060g;YALI1_C28031g
YALI0C20066g;YALI1_C28039g
YALI0C20075g;YALI1_C28063g
YALI0C20097g;YALI1_C28093g
;YALI1_C28115g
YALI0C20119g;YALI1_C28147g
YALI0C20141g;YALI1_C28166g
YALI0C20163r;YALI1_C28186r
YALI0C20207g;YALI1_C28228g
YALI0C20229g;YALI1_C28245g
YALI0C20251g;YALI1_C28263g
;YALI1_C28275g
YALI0C20265g;YALI1_C28310g
YALI0C20273g;YALI1_C28370g
YALI0C20295g;YALI1_C28396g
YALI0C20317g;YALI1_C28412g
YALI0C20339g;YALI1_C28434g
YALI0C20361g;YALI1_C28456g
YALI0C20383g;YALI1_C28465g
YALI0C20405g;YALI1_C28479g
YALI0C20427g;YALI1_C28497g
YALI0C20449g;YALI1_C28513g
YALI0C20471g;YALI1_C28551g
YALI0C20493r;YALI1_C28573r
YALI0C20537r;YALI1_C28578r
YALI0C20581r;YALI1_C28581r
YALI0C20625g;YALI1_C28593g
YALI0C20647g;YALI1_C28611g
YALI0C20669g;YALI1_C28621g
;YALI1_C28661g
YALI0C20691g;YALI1_C28664g
YALI0C20713g;YALI1_C28686g
YALI0C20735g;YALI1_C28706g
YALI0C20757g;YALI1_C28716g
YALI0C20779g;YALI1_C28767g
YALI0C20801g;YALI1_C28817g
YALI0C20823g;YALI1_C28846g
YALI0C20834r;YALI1_C28860r
YALI0C20845r;YALI1_C28861r
YALI0C20889g;YALI1_C28879g
YALI0C20911g;YALI1_C28895g
YALI0C20922r;YALI1_C28922r
YALI0C20933g;YALI1_C28963g
YALI0C20955g;YALI1_C28997g
YALI0C20977g;YALI1_C29021g
YALI0C20999g;YALI1_C29052g
YALI0C21021g;YALI1_C29066g
YALI0C21043g;YALI1_C29080g
YALI0C21065g;YALI1_C29104g
YALI0C21087g;YALI1_C29141g
YALI0C21109g;YALI1_C29148g
YALI0C21131g;YALI1_C29158g
YALI0C21153g;YALI1_C29202g
YALI0C21186g;YALI1_C29261g
YALI0C21219g;YALI1_C29302g
YALI0C21252g;YALI1_C29344g
YALI0C21274g;YALI1_C29355g
;YALI1_C29365g
YALI0C21296g;YALI1_C29382g
YALI0C21318g;YALI1_C29402g
YALI0C21340g;YALI1_C29447g
;YALI1_C29485g
;YALI1_C29497g
YALI0C21362g;YALI1_C29506g
YALI0C21384g;YALI1_C29529g
YALI0C21406g;YALI1_C29538g
YALI0C21428g;YALI1_C29576g
YALI0C21450g;YALI1_C29584g
;YALI1_C29595g
YALI0C21472g;YALI1_C29618g
;YALI1_C29624g
;YALI1_C29628g
YALI0C21494g;YALI1_C29648g
YALI0C21516g;YALI1_C29676g
YALI0C21538g;YALI1_C29762g
YALI0C21560g;YALI1_C29810g
YALI0C21571r;YALI1_C29834r
;YALI1_C29837g
YALI0C21582g;YALI1_C29854g
YALI0C21604g;YALI1_C29902g
;YALI1_C29905g
;YALI1_C29910g
YALI0C21626g;YALI1_C29920g
YALI0C21648g;YALI1_C29926g
YALI0C21670g;YALI1_C29968g
YALI0C21692g;YALI1_C29983g
YALI0C21714r;YALI1_C29988r
YALI0C21736g;YALI1_C30007g
YALI0C21758g;YALI1_C30022g
;YALI1_C30052g
;YALI1_C30058g
YALI0C21780g;YALI1_C30078g
YALI0C21789g;YALI1_C30086g
YALI0C21802g;YALI1_C30119g
YALI0C21824g;YALI1_C30130g
YALI0C21846g;YALI1_C30181g
YALI0C21868g;YALI1_C30187g
YALI0C21890g;YALI1_C30205g
YALI0C21912g;YALI1_C30235g
YALI0C21934g;YALI1_C30255g
YALI0C21956g;YALI1_C30287g
YALI0C21978g;YALI1_C30310g
YALI0C22000g;YALI1_C30320g
YALI0C22022g;YALI1_C30367g
YALI0C22044g;YALI1_C30392g
YALI0C22066g;YALI1_C30399g
YALI0C22088g;YALI1_C30440g
YALI0C22121g;YALI1_C30454g
YALI0C22143g;YALI1_C30474g
YALI0C22165g;YALI1_C30514g
YALI0C22187g;YALI1_C30524g
YALI0C22209g;YALI1_C30541g
YALI0C22231g;YALI1_C30614g
YALI0C22253g;YALI1_C30632g
YALI0C22275g;YALI1_C30653g
;YALI1_C30665g
YALI0C22297g;YALI1_C30672g
YALI0C22319g;YALI1_C30683g
YALI0C22341g;YALI1_C30706g
;YALI1_C30726g
YALI0C22363g;YALI1_C30749g
;YALI1_C30760g
YALI0C22385g;YALI1_C30795g
YALI0C22394g;YALI1_C30805g
YALI0C22407g;YALI1_C30847g
YALI0C22417g;YALI1_C30856g
;YALI1_C30859g
YALI0C22462g;YALI1_C30884g
YALI0C22484g;YALI1_C30901g
;YALI1_C30910g
YALI0C22506g;YALI1_C30936g
YALI0C22528g;YALI1_C30946g
YALI0C22550g;YALI1_C30964g
YALI0C22572g;YALI1_C31047g
;YALI1_C31061g
;YALI1_C31067g
YALI0C22594g;YALI1_C31086g
YALI0C22616g;YALI1_C31122g
;YALI1_C31151g
YALI0C22638g;YALI1_C31163g
YALI0C22660g;YALI1_C31199g
YALI0C22682g;YALI1_C31243g
YALI0C22682g;YALI1_C31252g
YALI0C22704g;YALI1_C31281g
;YALI1_C31299g
;YALI1_C31308g
;YALI1_C31315g
YALI0C22719g;YALI1_C31363g
YALI0C22726g;YALI1_C31389g
YALI0C22748g;YALI1_C31408g
YALI0C22770g;YALI1_C31453g
YALI0C22792g;YALI1_C31510g
YALI0C22803r;YALI1_C31537r
YALI0C22814r;YALI1_C31538r
YALI0C22836g;YALI1_C31549g
YALI0C22858g;YALI1_C31576g
YALI0C22880g;YALI1_C31626g
YALI0C22924g;YALI1_C31649g
YALI0C22946g;YALI1_C31684g
YALI0C22968g;YALI1_C31759g
YALI0C22990g;YALI1_C31791g
;YALI1_C31793g
YALI0C23012r;YALI1_C31804r
YALI0C23034g;YALI1_C31830g
YALI0C23056g;YALI1_C31848g
YALI0C23078g;YALI1_C31888g
YALI0C23100g;YALI1_C31900g
YALI0C23122g;YALI1_C31918g
YALI0C23144g;YALI1_C31971g
YALI0C23166g;YALI1_C31989g
YALI0C23188g;YALI1_C32010g
YALI0C23210g;YALI1_C32031g
YALI0C23224g;YALI1_C32034g
YALI0C23232g;YALI1_C32049g
YALI0C23254g;YALI1_C32079g
YALI0C23276g;YALI1_C32106g
YALI0C23298g;YALI1_C32119g
YALI0C23320g;YALI1_C32137g
YALI0C23342g;YALI1_C32156g
YALI0C23364g;YALI1_C32184g
YALI0C23379g;YALI1_C32223g
YALI0C23386g;YALI1_C32253g
YALI0C23408g;YALI1_C32276g
YALI0C23430g;YALI1_C32294g
YALI0C23452g;YALI1_C32352g
YALI0C23474g;YALI1_C32392g
YALI0C23496g;YALI1_C32424g
YALI0C23518g;YALI1_C32461g
YALI0C23540g;YALI1_C32483g
YALI0C23562g;YALI1_C32496g
YALI0C23584g;YALI1_C32517g
;YALI1_C32558g
YALI0C23617g;YALI1_C32609g
YALI0C23639g;YALI1_C32633g
YALI0C23661g;YALI1_C32667g
YALI0C23683g;YALI1_C32706g
YALI0C23705g;YALI1_C32721g
YALI0C23727g;YALI1_C32737g
YALI0C23749g;YALI1_C32771g
YALI0C23771g;YALI1_C32786g
YALI0C23793g;YALI1_C32810g
YALI0C23815g;YALI1_C32823g
YALI0C23837g;YALI1_C32838g
;YALI1_C32844g
;YALI1_C32850g
YALI0C23859g;YALI1_C32886g
YALI0C23881g;YALI1_C32914g
YALI0C23903g;YALI1_C32921g
YALI0C23925g;YALI1_C32972g
YALI0C23947g;YALI1_C32975g
YALI0C23969g;YALI1_C33005g
YALI0C23991g;YALI1_C33055g
YALI0C24013g;YALI1_C33071g
YALI0C24035g;YALI1_C33086g
YALI0C24057g;YALI1_C33098g
YALI0C24079g;YALI1_C33100g
YALI0C24101g;YALI1_C33152g
YALI0C24123g;YALI1_C33193g
YALI0C24145g;YALI1_C33214g
YALI0C24167g;YALI1_C33217g
YALI0C24189g;YALI1_C33245g
YALI0C24211g;YALI1_C33254g
YALI0C24233g;YALI1_C33270g
YALI0C24255g;YALI1_C33299g
YALI0C24277g;YALI1_C33314g
YALI0C24299g;YALI1_C33332g
YALI0C24321g;YALI1_C33353g
YALI0C24332g;YALI1_C33354g
YALI0C24354g;YALI1_C33406g
YALI0C24376g;YALI1_C33427g
YALI0C24398g;YALI1_C33444g
YALI0C24420g;YALI1_C33458g
;YALI1_C33471g
;YALI1_C33513g
;YALI1_C33525g
;YALI1_C33545g
YALI0C24442g;YALI1_C33550g
YALI0C24442r;YALI1_C33579r
YALI0D00099r;YALI1_D00030r
YALI0D00110g;YALI1_D00040g
;YALI1_D00062g
YALI0D00132g;YALI1_D00094g
;YALI1_D00123g
YALI0D00154g;YALI1_D00145g
YALI0D00176g;YALI1_D00173g
YALI0D00198g;YALI1_D00221g
YALI0D00220g;YALI1_D00231g
YALI0D00231g;YALI1_D00232g
YALI0D00253g;YALI1_D00264g
YALI0D00275g;YALI1_D00273g
YALI0D00297g;YALI1_D00311g
YALI0D00319g;YALI1_D00326g
YALI0D00341g;YALI1_D00352g
YALI0D00363g;YALI1_D00376g
YALI0D00385g;YALI1_D00406g
;YALI1_D00412g
YALI0D00407g;YALI1_D00422g
YALI0D00429g;YALI1_D00449g
YALI0D00451g;YALI1_D00474g
YALI0D00473g;YALI1_D00487g
YALI0D00495g;YALI1_D00515g
YALI0D00517r;YALI1_D00534r
YALI0D00539g;YALI1_D00537g
YALI0D00561g;YALI1_D00577g
YALI0D00583g;YALI1_D00581g
YALI0D00605g;YALI1_D00614g
YALI0D00627g;YALI1_D00663g
;YALI1_D00673g
YALI0D00649g;YALI1_D00703g
YALI0D00671g;YALI1_D00724g
YALI0D00693g;YALI1_D00747g
YALI0D00715g;YALI1_D00754g
YALI0D00737g;YALI1_D00766g
YALI0D00759g;YALI1_D00798g
;YALI1_D00813g
YALI0D00781g;YALI1_D00824g
YALI0D00803g;YALI1_D00848g
YALI0D00825g;YALI1_D00888g
YALI0D00847g;YALI1_D00909g
YALI0D00869g;YALI1_D00929g
YALI0D00891g;YALI1_D00951g
YALI0D00913g;YALI1_D00973g
YALI0D00935g;YALI1_D00995g
YALI0D00957g;YALI1_D00996g
YALI0D00979g;YALI1_D01036g
YALI0D01001g;YALI1_D01066g
YALI0D01023g;YALI1_D01075g
YALI0D01045g;YALI1_D01094g
YALI0D01067g;YALI1_D01123g
YALI0D01089g;YALI1_D01188g
YALI0D01111g;YALI1_D01234g
YALI0D01133g;YALI1_D01298g
YALI0D01155g;YALI1_D01305g
YALI0D01177g;YALI1_D01317g
YALI0D01199g;YALI1_D01345g
;YALI1_D01350g
YALI0D01221g;YALI1_D01378g
YALI0D01243g;YALI1_D01404g
YALI0D01265g;YALI1_D01431g
;YALI1_D01456g
YALI0D01287g;YALI1_D01472g
YALI0D01309g;YALI1_D01489g
;YALI1_D01497g
YALI0D01331g;YALI1_D01515g
YALI0D01353g;YALI1_D01548g
YALI0D01375g;YALI1_D01581g
YALI0D01419g;YALI1_D01632g
YALI0D01441g;YALI1_D01676g
;YALI1_D01713g
YALI0D01463g;YALI1_D01739g
YALI0D01485g;YALI1_D01780g
YALI0D01507g;YALI1_D01786g
YALI0D01529g;YALI1_D01796g
YALI0D01551g;YALI1_D01819g
YALI0D01573g;YALI1_D01890g
;YALI1_D01905g
;YALI1_D01910g
;YALI1_D01930g
YALI0D01606g;YALI1_D01960g
YALI0D01628g;YALI1_D01967g
YALI0D01650r;YALI1_D01988r
YALI0D01694g;YALI1_D02000g
YALI0D01716g;YALI1_D02014g
YALI0D01738g;YALI1_D02041g
;YALI1_D02050g
YALI0D01760g;YALI1_D02063g
YALI0D01782g;YALI1_D02085g
YALI0D01804g;YALI1_D02087g
YALI0D01826r;YALI1_D02105r
;YALI1_D02109r
YALI0D01848r;YALI1_D02110r
YALI0D01892g;YALI1_D02137g
YALI0D01914g;YALI1_D02150g
YALI0D01936g;YALI1_D02180g
YALI0D01958g;YALI1_D02183g
YALI0D01980g;YALI1_D02206g
YALI0D02002g;YALI1_D02221g
YALI0D02024g;YALI1_D02275g
YALI0D02046g;YALI1_D02316g
YALI0D02068g;YALI1_D02345g
YALI0D02079g;YALI1_D02348g
YALI0D02101g;YALI1_D02362g
YALI0D02123g;YALI1_D02399g
YALI0D02145g;YALI1_D02416g
YALI0D02167g;YALI1_D02444g
;YALI1_D02488g
YALI0D02189g;YALI1_D02499g
YALI0D02211t;YALI1_D02508t
YALI0D02233g;YALI1_D02546g
YALI0D02255g;YALI1_D02563g
;YALI1_D02599g
;YALI1_D02611g
YALI0D02277g;YALI1_D02625g
;YALI1_D02636g
;YALI1_D02641g
;YALI1_D02655g
;YALI1_D02661g
;YALI1_D02680g
YALI0D02299g;YALI1_D02682g
;YALI1_D02710g
YALI0D02321g;YALI1_D02781g
YALI0D02343g;YALI1_D02804g
YALI0D02365g;YALI1_D02831g
YALI0D02387g;YALI1_D02852g
YALI0D26433g;YALI1_D02874t
YALI0D02431g;YALI1_D02895t
YALI0D02453g;YALI1_D02936g
YALI0D02475g;YALI1_D02990g
YALI0D02497g;YALI1_D03047g
YALI0D02519g;YALI1_D03061g
YALI0D02541t;YALI1_D03077t
YALI0D02563g;YALI1_D03091g
YALI0D02585g;YALI1_D03144g
YALI0D02607g;YALI1_D03167g
;YALI1_D03190g
;YALI1_D03216g
YALI0D02629g;YALI1_D03221g
YALI0D02651g;YALI1_D03245g
YALI0D02673g;YALI1_D03278g
